00:43:36.057 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses
00:43:37.464 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-icon" at index "0"
00:43:37.464 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Logout icon" is visible
00:43:38.448 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-title-text" at index "0"
00:43:38.448 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Logout title" is visible
00:43:38.566 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-title-text" at index "0"
00:43:38.566 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Logout title" has text: "Logout"
00:43:38.591 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-button" at index "0"
00:43:38.591 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Logout button" is visible
00:43:38.603 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-icon" at index "0"
00:43:38.603 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Courses icon" is visible
00:43:38.612 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-title-text" at index "0"
00:43:38.612 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses title" is visible
00:43:38.627 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-title-text" at index "0"
00:43:38.627 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses title" has text: "Courses"
00:43:38.643 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-button" at index "0"
00:43:38.643 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Courses button" is visible
00:43:38.678 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-icon" at index "0"
00:43:38.678 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Dashboard icon" is visible
00:43:38.698 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-title-text" at index "0"
00:43:38.698 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
00:43:38.716 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-title-text" at index "0"
00:43:38.716 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
00:43:38.730 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-button" at index "0"
00:43:38.731 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Dashboard button" is visible
00:43:38.744 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
00:43:38.745 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" is visible
00:43:38.772 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
00:43:38.773 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" has text: "UI Course"
00:43:38.852 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
00:43:38.853 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" is visible
00:43:38.878 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
00:43:38.879 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" has text: "Welcome, username!"
00:43:38.895 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
00:43:38.895 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" is visible
00:43:38.914 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
00:43:38.914 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" has text: "Courses"
00:43:38.925 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-create-course-button" at index "0"
00:43:38.926 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course button" is visible
00:43:38.937 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-icon" at index "0"
00:43:38.940 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Icon" is visible
00:43:38.959 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-title-text" at index "0"
00:43:38.960 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
00:43:38.971 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-title-text" at index "0"
00:43:38.971 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "There is no results"
00:43:38.981 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-description-text" at index "0"
00:43:38.981 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" is visible
00:43:38.995 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-description-text" at index "0"
00:43:38.996 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" has text: "Results from the load test pipeline will be displayed here"
