00:43:16.015 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/registration
00:43:17.504 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-email-input" at index "0"
00:43:17.504 | 💡 INFO     | INPUT          | Filling input "Email" with value: "emailtest@gmail.com"
00:43:17.753 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-email-input" at index "0"
00:43:17.754 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "emailtest@gmail.com"
00:43:17.800 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-username-input" at index "0"
00:43:17.800 | 💡 INFO     | INPUT          | Filling input "Username" with value: "username"
00:43:17.853 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-username-input" at index "0"
00:43:17.853 | 💡 INFO     | INPUT          | Checking that input "Username" has value: "username"
00:43:17.878 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-password-input" at index "0"
00:43:17.878 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
00:43:17.960 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-password-input" at index "0"
00:43:17.960 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
00:43:17.986 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-page-registration-button" at index "0"
00:43:17.986 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Registration"
00:43:18.163 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
00:43:18.163 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
00:43:18.448 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
00:43:18.448 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
