01:07:44.664 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses
01:07:45.590 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-icon" at index "0"
01:07:45.590 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Logout icon" is visible
01:07:45.721 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-title-text" at index "0"
01:07:45.722 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Logout title" is visible
01:07:45.758 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-title-text" at index "0"
01:07:45.758 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Logout title" has text: "Logout"
01:07:45.786 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-button" at index "0"
01:07:45.786 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Logout button" is visible
01:07:45.808 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-icon" at index "0"
01:07:45.809 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Courses icon" is visible
01:07:45.832 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-title-text" at index "0"
01:07:45.833 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses title" is visible
01:07:45.844 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-title-text" at index "0"
01:07:45.844 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses title" has text: "Courses"
01:07:45.862 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-button" at index "0"
01:07:45.863 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Courses button" is visible
01:07:45.873 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-icon" at index "0"
01:07:45.874 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Dashboard icon" is visible
01:07:45.894 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-title-text" at index "0"
01:07:45.894 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
01:07:45.931 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-title-text" at index "0"
01:07:45.931 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
01:07:45.946 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-button" at index "0"
01:07:45.946 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Dashboard button" is visible
01:07:45.958 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
01:07:45.958 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" is visible
01:07:45.992 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
01:07:45.994 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" has text: "UI Course"
01:07:46.037 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
01:07:46.038 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" is visible
01:07:46.060 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
01:07:46.060 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" has text: "Welcome, username!"
01:07:46.082 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
01:07:46.082 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" is visible
01:07:46.110 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
01:07:46.111 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" has text: "Courses"
01:07:46.150 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-create-course-button" at index "0"
01:07:46.150 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course button" is visible
01:07:46.161 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-icon" at index "0"
01:07:46.161 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Icon" is visible
01:07:46.172 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-title-text" at index "0"
01:07:46.173 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
01:07:46.185 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-title-text" at index "0"
01:07:46.185 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "There is no results"
01:07:46.200 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-description-text" at index "0"
01:07:46.200 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" is visible
01:07:46.214 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-description-text" at index "0"
01:07:46.214 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" has text: "Results from the load test pipeline will be displayed here"
