01:07:25.478 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/registration
01:07:26.622 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-email-input" at index "0"
01:07:26.622 | 💡 INFO     | INPUT          | Filling input "Email" with value: "emailtest@gmail.com"
01:07:27.361 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-email-input" at index "0"
01:07:27.361 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "emailtest@gmail.com"
01:07:27.417 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-username-input" at index "0"
01:07:27.418 | 💡 INFO     | INPUT          | Filling input "Username" with value: "username"
01:07:27.523 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-username-input" at index "0"
01:07:27.523 | 💡 INFO     | INPUT          | Checking that input "Username" has value: "username"
01:07:27.580 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-password-input" at index "0"
01:07:27.580 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
01:07:27.741 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-password-input" at index "0"
01:07:27.742 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
01:07:27.798 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-page-registration-button" at index "0"
01:07:27.798 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Registration"
01:07:28.098 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
01:07:28.098 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
01:07:28.541 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
01:07:28.541 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
