01:07:05.477 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
01:07:07.339 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
01:07:07.340 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
01:07:07.667 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
01:07:07.667 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
01:07:07.936 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
01:07:07.936 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
01:07:07.972 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
01:07:07.972 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
01:07:07.979 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
01:07:07.979 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
01:07:08.063 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
01:07:08.063 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
01:07:08.074 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
01:07:08.075 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
