01:07:45.862 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
01:07:47.355 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
01:07:47.355 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
01:07:47.698 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
01:07:47.701 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
01:07:47.855 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:07:47.855 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
01:07:47.906 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:07:47.906 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
01:07:48.001 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:07:48.002 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Title" is visible
01:07:48.099 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:07:48.099 | 💡 INFO     | INPUT          | Checking that input "Title" has value: ""
01:07:48.132 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:07:48.132 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Estimated time" is visible
01:07:48.157 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:07:48.157 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: ""
01:07:48.193 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:07:48.193 | 💡 INFO     | BASE_ELEMENT   | Checking that textarea "Description" is visible
01:07:48.230 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:07:48.230 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: ""
01:07:48.250 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
01:07:48.251 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Max score" is visible
01:07:48.266 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
01:07:48.267 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "0"
01:07:48.293 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
01:07:48.293 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Min score" is visible
01:07:48.311 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
01:07:48.311 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "0"
01:07:48.340 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
01:07:48.341 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" is visible
01:07:48.368 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
01:07:48.368 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" has text: "Exercises"
01:07:48.385 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-create-exercise-button" at index "0"
01:07:48.386 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create exercise" is visible
01:07:48.419 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-icon" at index "0"
01:07:48.420 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Icon" is visible
01:07:48.448 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-title-text" at index "0"
01:07:48.452 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
01:07:48.493 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-title-text" at index "0"
01:07:48.493 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "There is no exercises"
01:07:48.534 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-description-text" at index "0"
01:07:48.535 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" is visible
01:07:48.566 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-description-text" at index "0"
01:07:48.566 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" has text: "Click on "Create exercise" button to create new exercise"
01:07:48.593 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-input" at index "0"
01:07:48.593 | 💡 INFO     | FILE_INPUT     | Setting input "testdata/files/image.png" for file input "Image upload input"
01:07:48.721 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-preview-image" at index "0"
01:07:48.721 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview image" is visible
01:07:48.767 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-remove-button" at index "0"
01:07:48.767 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Remove image" is visible
01:07:48.793 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-icon" at index "0"
01:07:48.793 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Image upload info icon" is visible
01:07:48.812 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-title-text" at index "0"
01:07:48.812 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info title" is visible
01:07:48.831 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-title-text" at index "0"
01:07:48.831 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info title" has text: "Tap on "Upload image" button to select file"
01:07:48.850 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-description-text" at index "0"
01:07:48.852 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info description" is visible
01:07:48.877 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-description-text" at index "0"
01:07:48.878 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info description" has text: "Recommended file size 540X300"
01:07:48.914 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-upload-button" at index "0"
01:07:48.914 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Upload image" is visible
01:07:48.936 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-remove-button" at index "0"
01:07:48.936 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Remove image" is visible
01:07:48.952 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-preview-image" at index "0"
01:07:48.960 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview image" is visible
01:07:48.988 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:07:48.989 | 💡 INFO     | INPUT          | Filling input "Title" with value: "Playwright"
01:07:49.090 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:07:49.094 | 💡 INFO     | INPUT          | Checking that input "Title" has value: "Playwright"
01:07:49.190 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:07:49.190 | 💡 INFO     | INPUT          | Filling input "Estimated time" with value: "2 weeks"
01:07:49.267 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:07:49.268 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: "2 weeks"
01:07:49.296 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:07:49.296 | 💡 INFO     | TEXTAREA       | Filling textarea "Description" with value: "Playwright"
01:07:49.404 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:07:49.404 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: "Playwright"
01:07:49.430 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
01:07:49.430 | 💡 INFO     | INPUT          | Filling input "Max score" with value: "100"
01:07:49.499 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
01:07:49.499 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "100"
01:07:49.537 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
01:07:49.537 | 💡 INFO     | INPUT          | Filling input "Min score" with value: "10"
01:07:49.633 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
01:07:49.634 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "10"
01:07:49.663 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:07:49.665 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Create course"
01:07:49.833 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
01:07:49.837 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" is visible
01:07:49.886 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
01:07:49.886 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" has text: "Courses"
01:07:49.897 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-create-course-button" at index "0"
01:07:49.897 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course button" is visible
01:07:49.908 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-preview-image" at index "0"
01:07:49.909 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview" is visible
01:07:49.942 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-widget-title-text" at index "0"
01:07:49.942 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
01:07:49.957 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-widget-title-text" at index "0"
01:07:49.958 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Playwright"
01:07:49.971 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-max-score-info-row-view-text" at index "0"
01:07:49.971 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Max score" is visible
01:07:49.979 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-max-score-info-row-view-text" at index "0"
01:07:49.979 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Max score" has text: "Max score: 100"
01:07:49.986 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-min-score-info-row-view-text" at index "0"
01:07:49.986 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Min score" is visible
01:07:49.994 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-min-score-info-row-view-text" at index "0"
01:07:49.994 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Min score" has text: "Min score: 10"
01:07:50.003 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-estimated-time-info-row-view-text" at index "0"
01:07:50.004 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Estimated time" is visible
01:07:50.014 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-estimated-time-info-row-view-text" at index "0"
01:07:50.014 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Estimated time" has text: "Estimated time: 2 weeks"
