01:52:12.727 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
01:52:13.795 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
01:52:13.795 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
01:52:14.287 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
01:52:14.287 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
01:52:14.317 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
01:52:14.318 | 💡 INFO     | INPUT          | Filling input "Password" with value: "  "
01:52:14.498 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
01:52:14.499 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "  "
01:52:14.524 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
01:52:14.524 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
01:52:14.909 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
01:52:14.911 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
01:52:14.939 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
01:52:14.939 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
