01:52:58.649 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
01:53:00.765 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
01:53:00.766 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
01:53:01.379 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
01:53:01.379 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
01:53:02.386 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:53:02.386 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
01:53:02.430 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:53:02.431 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
01:53:02.463 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:53:02.463 | 💡 INFO     | INPUT          | Filling input "Title" with value: "Playwright"
01:53:02.800 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:53:02.800 | 💡 INFO     | INPUT          | Checking that input "Title" has value: "Playwright"
01:53:02.827 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:53:02.827 | 💡 INFO     | INPUT          | Filling input "Estimated time" with value: "2 weeks"
01:53:02.894 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:53:02.895 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: "2 weeks"
01:53:02.948 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:53:02.948 | 💡 INFO     | TEXTAREA       | Filling textarea "Description" with value: "Playwright"
01:53:03.039 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:53:03.039 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: "Playwright"
01:53:03.058 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
