01:52:43.105 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
01:52:44.469 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
01:52:44.469 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
01:52:44.980 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
01:52:44.980 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
01:52:45.026 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:52:45.027 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
01:52:45.065 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:52:45.065 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
01:52:45.085 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:52:45.085 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Title" is visible
01:52:45.108 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:52:45.108 | 💡 INFO     | INPUT          | Checking that input "Title" has value: ""
01:52:45.124 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:52:45.124 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Estimated time" is visible
01:52:45.143 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:52:45.144 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: ""
01:52:45.157 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:52:45.157 | 💡 INFO     | BASE_ELEMENT   | Checking that textarea "Description" is visible
01:52:45.175 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:52:45.175 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: ""
01:52:45.206 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
01:52:45.207 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Max score" is visible
01:52:45.225 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
01:52:45.225 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "0"
01:52:45.236 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
01:52:45.236 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Min score" is visible
01:52:45.247 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
01:52:45.247 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "0"
01:52:45.278 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
01:52:45.278 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" is visible
01:52:45.291 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
01:52:45.291 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" has text: "Exercises"
01:52:45.304 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-create-exercise-button" at index "0"
01:52:45.304 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create exercise" is visible
01:52:45.319 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-icon" at index "0"
01:52:45.319 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Icon" is visible
01:52:45.331 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-title-text" at index "0"
01:52:45.332 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
01:52:45.341 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-title-text" at index "0"
01:52:45.341 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "There is no exercises"
01:52:45.348 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-description-text" at index "0"
01:52:45.348 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" is visible
01:52:45.358 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-description-text" at index "0"
01:52:45.359 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" has text: "Click on "Create exercise" button to create new exercise"
01:52:45.385 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-input" at index "0"
01:52:45.386 | 💡 INFO     | FILE_INPUT     | Setting input "testdata/files/image.png" for file input "Image upload input"
01:52:45.424 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-preview-image" at index "0"
01:52:45.425 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview image" is visible
01:52:45.527 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-remove-button" at index "0"
01:52:45.528 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Remove image" is visible
01:52:45.554 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-icon" at index "0"
01:52:45.555 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Image upload info icon" is visible
01:52:45.563 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-title-text" at index "0"
01:52:45.563 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info title" is visible
01:52:45.576 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-title-text" at index "0"
01:52:45.576 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info title" has text: "Tap on "Upload image" button to select file"
01:52:45.586 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-description-text" at index "0"
01:52:45.586 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info description" is visible
01:52:45.595 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-description-text" at index "0"
01:52:45.596 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info description" has text: "Recommended file size 540X300"
01:52:45.607 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-upload-button" at index "0"
01:52:45.608 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Upload image" is visible
01:52:45.617 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-remove-button" at index "0"
01:52:45.617 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Remove image" is visible
01:52:45.626 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-preview-image" at index "0"
01:52:45.626 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview image" is visible
01:52:45.641 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:52:45.641 | 💡 INFO     | INPUT          | Filling input "Title" with value: "Playwright"
01:52:45.721 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:52:45.721 | 💡 INFO     | INPUT          | Checking that input "Title" has value: "Playwright"
01:52:45.744 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:52:45.744 | 💡 INFO     | INPUT          | Filling input "Estimated time" with value: "2 weeks"
01:52:45.848 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:52:45.849 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: "2 weeks"
01:52:45.877 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:52:45.878 | 💡 INFO     | TEXTAREA       | Filling textarea "Description" with value: "Playwright"
01:52:45.982 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:52:45.982 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: "Playwright"
01:52:46.005 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
01:52:46.006 | 💡 INFO     | INPUT          | Filling input "Max score" with value: "100"
01:52:46.097 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
01:52:46.100 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "100"
01:52:46.118 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
01:52:46.118 | 💡 INFO     | INPUT          | Filling input "Min score" with value: "10"
01:52:46.234 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
01:52:46.236 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "10"
01:52:46.271 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:52:46.271 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Create course"
01:52:46.502 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
01:52:46.503 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" is visible
01:52:46.603 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
01:52:46.603 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" has text: "Courses"
01:52:46.627 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-create-course-button" at index "0"
01:52:46.627 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course button" is visible
01:52:46.647 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-preview-image" at index "0"
01:52:46.647 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview" is visible
01:52:46.686 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-widget-title-text" at index "0"
01:52:46.686 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
01:52:46.742 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-widget-title-text" at index "0"
01:52:46.742 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Playwright"
01:52:46.780 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-max-score-info-row-view-text" at index "0"
01:52:46.780 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Max score" is visible
01:52:46.810 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-max-score-info-row-view-text" at index "0"
01:52:46.810 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Max score" has text: "Max score: 100"
01:52:46.837 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-min-score-info-row-view-text" at index "0"
01:52:46.837 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Min score" is visible
01:52:46.876 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-min-score-info-row-view-text" at index "0"
01:52:46.876 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Min score" has text: "Min score: 10"
01:52:46.902 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-estimated-time-info-row-view-text" at index "0"
01:52:46.902 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Estimated time" is visible
01:52:46.922 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-estimated-time-info-row-view-text" at index "0"
01:52:46.922 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Estimated time" has text: "Estimated time: 2 weeks"
