01:52:52.000 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
01:52:54.389 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
01:52:54.389 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
01:52:54.657 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
01:52:54.657 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
01:52:54.690 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:52:54.690 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
01:52:54.699 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:52:54.701 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
01:52:54.722 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:52:54.723 | 💡 INFO     | INPUT          | Filling input "Title" with value: "Playwright"
01:52:54.837 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
01:52:54.837 | 💡 INFO     | INPUT          | Checking that input "Title" has value: "Playwright"
01:52:54.863 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:52:54.863 | 💡 INFO     | INPUT          | Filling input "Estimated time" with value: "2 weeks"
01:52:54.971 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
01:52:54.971 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: "2 weeks"
01:52:55.001 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:52:55.001 | 💡 INFO     | TEXTAREA       | Filling textarea "Description" with value: "Playwright"
01:52:55.119 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
01:52:55.119 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: "Playwright"
01:52:55.167 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
01:52:55.167 | 💡 INFO     | INPUT          | Filling input "Max score" with value: "100"
01:52:55.272 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
01:52:55.272 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "100"
01:52:55.300 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
01:52:55.300 | 💡 INFO     | INPUT          | Filling input "Min score" with value: "10"
01:52:55.371 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
01:52:55.371 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "10"
01:52:55.394 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-input" at index "0"
01:52:55.395 | 💡 INFO     | FILE_INPUT     | Setting input "testdata/files/image.png" for file input "Image upload input"
01:52:55.490 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-preview-image" at index "0"
01:52:55.491 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview image" is visible
01:52:55.512 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-remove-button" at index "0"
01:52:55.513 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Remove image" is visible
01:52:55.531 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
01:52:55.531 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Create course"
01:52:55.693 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-preview-image" at index "0"
01:52:55.693 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview" is visible
01:52:55.753 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-widget-title-text" at index "0"
01:52:55.753 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
01:52:55.784 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-widget-title-text" at index "0"
01:52:55.784 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Playwright"
01:52:55.813 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-max-score-info-row-view-text" at index "0"
01:52:55.814 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Max score" is visible
01:52:55.829 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-max-score-info-row-view-text" at index "0"
