21:14:45.089 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
21:14:46.944 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
21:14:46.944 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
21:14:47.437 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
21:14:47.437 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
21:14:47.460 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:14:47.460 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
21:14:47.590 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:14:47.590 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
21:14:47.614 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:14:47.615 | 💡 INFO     | INPUT          | Filling input "Title" with value: "Playwright"
21:14:47.827 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:14:47.827 | 💡 INFO     | INPUT          | Checking that input "Title" has value: "Playwright"
21:14:47.850 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:14:47.850 | 💡 INFO     | INPUT          | Filling input "Estimated time" with value: "2 weeks"
21:14:47.916 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:14:47.917 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: "2 weeks"
21:14:47.930 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:14:47.930 | 💡 INFO     | TEXTAREA       | Filling textarea "Description" with value: "Playwright"
21:14:48.030 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:14:48.030 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: "Playwright"
21:14:48.042 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:14:48.042 | 💡 INFO     | INPUT          | Filling input "Max score" with value: "100"
21:14:48.175 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:14:48.175 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "100"
21:14:48.297 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:14:48.297 | 💡 INFO     | INPUT          | Filling input "Min score" with value: "10"
21:14:48.331 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:14:48.333 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "10"
21:14:48.342 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-input" at index "0"
21:14:48.343 | 💡 INFO     | FILE_INPUT     | Setting input "testdata/files/image.png" for file input "Image upload input"
21:14:48.389 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-preview-image" at index "0"
21:14:48.389 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview image" is visible
21:14:48.437 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-remove-button" at index "0"
21:14:48.438 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Remove image" is visible
21:14:48.453 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:14:48.453 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Create course"
21:14:48.559 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-preview-image" at index "0"
21:14:48.559 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview" is visible
21:14:48.802 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-widget-title-text" at index "0"
21:14:48.802 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:14:48.818 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-widget-title-text" at index "0"
21:14:48.818 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Playwright"
21:14:48.832 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-max-score-info-row-view-text" at index "0"
21:14:48.833 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Max score" is visible
21:14:48.840 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-max-score-info-row-view-text" at index "0"
21:14:48.840 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Max score" has text: "Max score: 100"
21:14:48.854 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-min-score-info-row-view-text" at index "0"
21:14:48.856 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Min score" is visible
21:14:48.874 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-min-score-info-row-view-text" at index "0"
21:14:48.874 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Min score" has text: "Min score: 10"
21:14:48.889 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-estimated-time-info-row-view-text" at index "0"
21:14:48.890 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Estimated time" is visible
21:14:48.902 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-estimated-time-info-row-view-text" at index "0"
21:14:48.902 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Estimated time" has text: "Estimated time: 2 weeks"
21:14:48.916 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-view-menu-button" at index "0"
21:14:48.916 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Menu"
21:14:49.024 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-view-edit-menu-item" at index "0"
21:14:49.024 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Edit" is visible
21:14:49.039 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: course-view-edit-menu-item" at index "0"
21:14:49.039 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Edit"
21:14:49.325 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
21:14:49.325 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
21:14:49.331 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
21:14:49.331 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Update course"
21:14:49.336 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:14:49.336 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
21:14:49.340 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:14:49.340 | 💡 INFO     | BUTTON         | Checking that button "Create course" is enabled
21:14:49.344 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:14:49.344 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Title" is visible
21:14:49.348 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:14:49.348 | 💡 INFO     | INPUT          | Checking that input "Title" has value: "Playwright"
21:14:49.352 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:14:49.352 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Estimated time" is visible
21:14:49.362 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:14:49.363 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: "2 weeks"
21:14:49.366 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:14:49.367 | 💡 INFO     | BASE_ELEMENT   | Checking that textarea "Description" is visible
21:14:49.474 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:14:49.475 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: "Playwright"
21:14:49.480 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:14:49.480 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Max score" is visible
21:14:49.486 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:14:49.486 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "100"
21:14:49.491 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:14:49.492 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Min score" is visible
21:14:49.497 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:14:49.497 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "10"
21:14:49.502 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:14:49.503 | 💡 INFO     | INPUT          | Filling input "Title" with value: "Playwright Updated"
21:14:49.592 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:14:49.592 | 💡 INFO     | INPUT          | Checking that input "Title" has value: "Playwright Updated"
21:14:49.651 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:14:49.651 | 💡 INFO     | INPUT          | Filling input "Estimated time" with value: "3 weeks"
21:14:49.672 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:14:49.673 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: "3 weeks"
21:14:49.698 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:14:49.698 | 💡 INFO     | TEXTAREA       | Filling textarea "Description" with value: "Playwright Updated"
21:14:49.724 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:14:49.725 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: "Playwright Updated"
21:14:49.732 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:14:49.732 | 💡 INFO     | INPUT          | Filling input "Max score" with value: "200"
21:14:49.771 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:14:49.771 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "200"
21:14:49.779 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:14:49.779 | 💡 INFO     | INPUT          | Filling input "Min score" with value: "20"
