21:14:15.794 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
21:14:16.797 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:14:16.797 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
21:14:17.105 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:14:17.105 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
21:14:17.122 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:14:17.123 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
21:14:17.251 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:14:17.251 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
21:14:17.311 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
21:14:17.311 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
21:14:17.728 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:14:17.729 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
21:14:17.746 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:14:17.746 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
