21:14:40.985 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
21:14:42.559 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
21:14:42.559 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
21:14:42.899 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
21:14:42.899 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
21:14:42.936 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:14:42.936 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
21:14:42.984 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:14:42.984 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
21:14:43.007 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:14:43.009 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Title" is visible
21:14:43.021 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:14:43.021 | 💡 INFO     | INPUT          | Checking that input "Title" has value: ""
21:14:43.038 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:14:43.038 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Estimated time" is visible
21:14:43.049 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:14:43.049 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: ""
21:14:43.057 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:14:43.057 | 💡 INFO     | BASE_ELEMENT   | Checking that textarea "Description" is visible
21:14:43.066 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:14:43.066 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: ""
21:14:43.078 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:14:43.079 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Max score" is visible
21:14:43.086 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:14:43.086 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "0"
21:14:43.092 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:14:43.093 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Min score" is visible
21:14:43.101 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:14:43.101 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "0"
21:14:43.109 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
21:14:43.109 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" is visible
