20:18:46.541 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
20:18:47.365 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:18:47.366 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
20:18:47.491 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:18:47.492 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
20:18:47.502 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:18:47.503 | 💡 INFO     | INPUT          | Filling input "Password" with value: "  "
20:18:47.537 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:18:47.537 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "  "
20:18:47.547 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
20:18:47.547 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
20:18:47.628 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:18:47.628 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
20:18:47.641 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:18:47.641 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
