20:19:16.773 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
20:19:18.059 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
20:19:18.059 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
20:19:18.290 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
20:19:18.291 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
20:19:18.395 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
20:19:18.395 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
20:19:18.857 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
20:19:18.857 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
20:19:18.918 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
20:19:18.918 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Title" is visible
20:19:18.967 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
20:19:18.967 | 💡 INFO     | INPUT          | Checking that input "Title" has value: ""
20:19:19.080 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
20:19:19.080 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Estimated time" is visible
20:19:19.109 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
20:19:19.109 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: ""
20:19:19.150 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
20:19:19.152 | 💡 INFO     | BASE_ELEMENT   | Checking that textarea "Description" is visible
20:19:19.185 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
20:19:19.186 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: ""
20:19:19.232 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
20:19:19.232 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Max score" is visible
20:19:19.255 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
20:19:19.256 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "0"
20:19:19.289 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
20:19:19.290 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Min score" is visible
20:19:19.316 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
20:19:19.316 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "0"
20:19:19.337 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
20:19:19.339 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" is visible
20:19:19.367 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
20:19:19.367 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" has text: "Exercises"
20:19:19.415 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-create-exercise-button" at index "0"
20:19:19.415 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create exercise" is visible
20:19:19.450 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-icon" at index "0"
20:19:19.451 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Icon" is visible
20:19:19.480 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-title-text" at index "0"
20:19:19.480 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
20:19:19.503 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-title-text" at index "0"
20:19:19.503 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "There is no exercises"
20:19:19.534 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-description-text" at index "0"
20:19:19.534 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" is visible
20:19:19.566 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-empty-view-description-text" at index "0"
20:19:19.566 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" has text: "Click on "Create exercise" button to create new exercise"
20:19:19.593 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-input" at index "0"
20:19:19.594 | 💡 INFO     | FILE_INPUT     | Setting input "testdata/files/image.png" for file input "Image upload input"
20:19:19.764 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-preview-image" at index "0"
20:19:19.764 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Preview image" is visible
20:19:19.848 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-remove-button" at index "0"
20:19:19.849 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Remove image" is visible
20:19:19.864 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-icon" at index "0"
20:19:19.864 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Image upload info icon" is visible
20:19:19.882 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-title-text" at index "0"
20:19:19.882 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info title" is visible
20:19:19.896 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-title-text" at index "0"
20:19:19.896 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info title" has text: "Tap on "Upload image" button to select file"
20:19:19.919 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-description-text" at index "0"
