21:01:49.704 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
21:01:50.626 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:01:50.626 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
21:01:50.807 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:01:50.807 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
21:01:50.915 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:01:50.915 | 💡 INFO     | INPUT          | Filling input "Password" with value: "  "
21:01:51.015 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:01:51.015 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "  "
21:01:51.034 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
21:01:51.034 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
21:01:51.246 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:01:51.246 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
21:01:51.288 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:01:51.288 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
