21:01:50.940 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
21:01:51.887 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:01:51.888 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
21:01:52.358 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:01:52.358 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
21:01:52.384 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:01:52.384 | 💡 INFO     | INPUT          | Filling input "Password" with value: "  "
21:01:52.460 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:01:52.460 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "  "
21:01:52.478 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
21:01:52.478 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
21:01:53.048 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:01:53.048 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
21:01:53.075 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:01:53.075 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
