21:02:15.304 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses
21:02:17.087 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-icon" at index "0"
21:02:17.087 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Logout icon" is visible
21:02:17.529 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-title-text" at index "0"
21:02:17.529 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Logout title" is visible
21:02:17.552 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-title-text" at index "0"
21:02:17.552 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Logout title" has text: "Logout"
21:02:17.608 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-button" at index "0"
21:02:17.608 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Logout button" is visible
21:02:17.671 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-icon" at index "0"
21:02:17.672 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Courses icon" is visible
21:02:17.691 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-title-text" at index "0"
21:02:17.692 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses title" is visible
21:02:17.705 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-title-text" at index "0"
21:02:17.706 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses title" has text: "Courses"
21:02:17.724 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-button" at index "0"
21:02:17.724 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Courses button" is visible
21:02:17.744 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-icon" at index "0"
21:02:17.744 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Dashboard icon" is visible
21:02:17.757 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-title-text" at index "0"
21:02:17.758 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
21:02:17.764 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-title-text" at index "0"
21:02:17.764 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
21:02:17.772 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-button" at index "0"
21:02:17.772 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Dashboard button" is visible
21:02:17.786 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
21:02:17.786 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" is visible
21:02:17.794 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
21:02:17.795 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" has text: "UI Course"
21:02:17.801 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
21:02:17.802 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" is visible
21:02:17.809 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
21:02:17.809 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" has text: "Welcome, username!"
21:02:17.817 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
21:02:17.817 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" is visible
21:02:17.824 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-title-text" at index "0"
21:02:17.824 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses list title" has text: "Courses"
21:02:17.831 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-toolbar-create-course-button" at index "0"
21:02:17.831 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course button" is visible
21:02:17.838 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-icon" at index "0"
21:02:17.838 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Icon" is visible
21:02:17.846 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-title-text" at index "0"
21:02:17.846 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:02:17.855 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-title-text" at index "0"
21:02:17.855 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "There is no results"
21:02:17.867 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-description-text" at index "0"
21:02:17.867 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" is visible
21:02:17.876 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-list-empty-view-description-text" at index "0"
21:02:17.876 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" has text: "Results from the load test pipeline will be displayed here"
