21:20:01.438 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
21:20:01.797 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
21:20:01.797 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
21:20:02.113 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
21:20:02.113 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
21:20:02.159 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:20:02.159 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
21:20:02.180 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:20:02.180 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
21:20:02.186 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:20:02.186 | 💡 INFO     | INPUT          | Filling input "Title" with value: "Playwright"
21:20:02.222 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:20:02.223 | 💡 INFO     | INPUT          | Checking that input "Title" has value: "Playwright"
21:20:02.230 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:20:02.230 | 💡 INFO     | INPUT          | Filling input "Estimated time" with value: "2 weeks"
21:20:02.350 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:20:02.350 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: "2 weeks"
21:20:02.368 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:20:02.368 | 💡 INFO     | TEXTAREA       | Filling textarea "Description" with value: "Playwright"
21:20:02.418 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:20:02.419 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: "Playwright"
21:20:02.433 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:20:02.433 | 💡 INFO     | INPUT          | Filling input "Max score" with value: "100"
21:20:02.474 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:20:02.474 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "100"
21:20:02.493 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:20:02.494 | 💡 INFO     | INPUT          | Filling input "Min score" with value: "10"
21:20:02.572 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
21:20:02.573 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "10"
