18:44:45.825 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/dashboard
18:44:46.992 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-icon" at index "0"
18:44:46.992 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Logout icon" is visible
18:44:47.441 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-title-text" at index "0"
18:44:47.442 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Logout title" is visible
18:44:47.454 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-title-text" at index "0"
18:44:47.455 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Logout title" has text: "Logout"
18:44:47.465 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-button" at index "0"
18:44:47.466 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Logout button" is visible
18:44:47.475 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-icon" at index "0"
18:44:47.475 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Courses icon" is visible
18:44:47.495 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-title-text" at index "0"
18:44:47.495 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses title" is visible
18:44:47.510 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-title-text" at index "0"
18:44:47.510 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses title" has text: "Courses"
18:44:47.521 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-button" at index "0"
18:44:47.522 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Courses button" is visible
18:44:47.537 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-icon" at index "0"
18:44:47.537 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Dashboard icon" is visible
18:44:47.545 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-title-text" at index "0"
18:44:47.545 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
18:44:47.553 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-title-text" at index "0"
18:44:47.554 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
18:44:47.568 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-button" at index "0"
18:44:47.568 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Dashboard button" is visible
18:44:47.579 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
18:44:47.579 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" is visible
18:44:47.590 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
18:44:47.590 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" has text: "UI Course"
18:44:47.605 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
18:44:47.605 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" is visible
18:44:47.616 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
