18:44:01.339 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
18:44:02.529 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
18:44:02.530 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
18:44:03.115 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
18:44:03.115 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
18:44:03.167 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
18:44:03.167 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
18:44:03.298 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
18:44:03.298 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
18:44:03.324 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
18:44:03.325 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
18:44:03.924 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
18:44:03.924 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
18:44:03.940 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
18:44:03.943 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
