18:51:16.957 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
18:51:18.858 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
18:51:18.859 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
18:51:19.328 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
18:51:19.328 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
18:51:19.378 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
18:51:19.378 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
18:51:19.410 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
18:51:19.411 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
18:51:19.443 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
18:51:19.444 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Title" is visible
18:51:19.460 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
18:51:19.461 | 💡 INFO     | INPUT          | Checking that input "Title" has value: ""
18:51:19.498 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
18:51:19.499 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Estimated time" is visible
18:51:19.523 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
18:51:19.523 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: ""
18:51:19.540 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
18:51:19.540 | 💡 INFO     | BASE_ELEMENT   | Checking that textarea "Description" is visible
18:51:19.560 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
18:51:19.560 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: ""
18:51:19.579 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
18:51:19.579 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Max score" is visible
18:51:19.602 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
18:51:19.602 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "0"
18:51:19.623 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
18:51:19.623 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Min score" is visible
18:51:19.639 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
18:51:19.639 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "0"
18:51:19.662 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
18:51:19.662 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" is visible
18:51:19.695 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
18:51:19.695 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" has text: "Exercises"
