18:50:37.039 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
18:50:38.548 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
18:50:38.548 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
18:50:38.994 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
18:50:38.995 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
18:50:39.074 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
18:50:39.074 | 💡 INFO     | INPUT          | Filling input "Password" with value: "  "
18:50:39.150 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
18:50:39.150 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "  "
18:50:39.185 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
18:50:39.186 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
18:50:39.394 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
18:50:39.395 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
18:50:39.424 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
18:50:39.424 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
