18:50:55.475 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/registration
18:50:58.298 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-email-input" at index "0"
18:50:58.298 | 💡 INFO     | INPUT          | Filling input "Email" with value: "emailtest@gmail.com"
18:50:58.788 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-email-input" at index "0"
18:50:58.789 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "emailtest@gmail.com"
18:50:58.861 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-username-input" at index "0"
18:50:58.861 | 💡 INFO     | INPUT          | Filling input "Username" with value: "username"
18:50:58.975 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-username-input" at index "0"
18:50:58.975 | 💡 INFO     | INPUT          | Checking that input "Username" has value: "username"
18:50:59.010 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-password-input" at index "0"
18:50:59.010 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
18:50:59.173 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-password-input" at index "0"
18:50:59.173 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
18:50:59.195 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-page-registration-button" at index "0"
18:50:59.196 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Registration"
18:50:59.558 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
18:50:59.559 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
18:50:59.894 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
18:50:59.894 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
