18:50:38.681 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
18:50:39.825 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
18:50:39.826 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
18:50:40.142 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
18:50:40.142 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
18:50:40.181 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
18:50:40.181 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
18:50:40.281 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
18:50:40.281 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
18:50:40.305 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
18:50:40.305 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
18:50:40.904 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
18:50:40.904 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
18:50:40.933 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
18:50:40.933 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
