20:25:44.456 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/dashboard
20:25:45.139 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-icon" at index "0"
20:25:45.139 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Logout icon" is visible
20:25:45.637 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-title-text" at index "0"
20:25:45.638 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Logout title" is visible
20:25:45.653 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-title-text" at index "0"
20:25:45.653 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Logout title" has text: "Logout"
20:25:45.672 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: logout-drawer-list-item-button" at index "0"
20:25:45.673 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Logout button" is visible
20:25:45.681 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-icon" at index "0"
20:25:45.682 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Courses icon" is visible
20:25:45.691 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-title-text" at index "0"
20:25:45.692 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses title" is visible
20:25:45.701 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-title-text" at index "0"
20:25:45.701 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Courses title" has text: "Courses"
20:25:45.711 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-drawer-list-item-button" at index "0"
20:25:45.711 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Courses button" is visible
20:25:45.722 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-icon" at index "0"
20:25:45.722 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Dashboard icon" is visible
20:25:45.736 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-title-text" at index "0"
20:25:45.736 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
20:25:45.748 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-title-text" at index "0"
20:25:45.748 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
20:25:45.757 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-drawer-list-item-button" at index "0"
20:25:45.757 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Dashboard button" is visible
20:25:45.767 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
20:25:45.768 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" is visible
20:25:45.783 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-app-title-text" at index "0"
20:25:45.783 | 💡 INFO     | BASE_ELEMENT   | Checking that text "App title" has text: "UI Course"
20:25:45.801 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
20:25:45.802 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" is visible
20:25:45.812 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: navigation-navbar-welcome-title-text" at index "0"
20:25:45.812 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Welcome title" has text: "Welcome, username!"
20:25:45.823 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
20:25:45.823 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
20:25:45.832 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
20:25:45.832 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
20:25:45.841 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-widget-title-text" at index "0"
20:25:45.841 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
20:25:45.849 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-widget-title-text" at index "0"
20:25:45.849 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Courses"
20:25:45.857 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: courses-pie-chart" at index "0"
20:25:45.858 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
20:25:45.872 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-widget-title-text" at index "0"
20:25:45.872 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
20:25:45.887 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-widget-title-text" at index "0"
20:25:45.887 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "Scores"
20:25:45.894 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: scores-scatter-chart" at index "0"
20:25:45.895 | 💡 INFO     | BASE_ELEMENT   | Checking that image "Chart" is visible
