20:24:58.907 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
20:25:00.159 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:25:00.159 | 💡 INFO     | INPUT          | Filling input "Email" with value: "  "
20:25:00.661 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:25:00.661 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "  "
20:25:00.693 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:25:00.693 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
20:25:00.820 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:25:00.821 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
20:25:00.836 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
20:25:00.836 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
20:25:01.268 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:25:01.268 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
20:25:01.283 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:25:01.284 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
