20:24:52.134 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
20:24:53.267 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:24:53.267 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
20:24:53.566 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:24:53.566 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
20:24:53.594 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:24:53.594 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
20:24:53.684 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:24:53.684 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
20:24:53.716 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
20:24:53.717 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
20:24:54.238 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:24:54.241 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
20:24:54.273 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:24:54.273 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
