20:24:47.448 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
20:24:48.963 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:24:48.963 | 💡 INFO     | INPUT          | Filling input "Email" with value: "  "
20:24:49.214 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:24:49.214 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "  "
20:24:49.296 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:24:49.297 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
20:24:49.393 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:24:49.394 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
20:24:49.421 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
20:24:49.421 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
20:24:49.600 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:24:49.602 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
20:24:49.636 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:24:49.636 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
