20:00:46.236 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
20:00:47.489 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:00:47.489 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
20:00:48.100 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:00:48.100 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
20:00:48.258 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:00:48.258 | 💡 INFO     | INPUT          | Filling input "Password" with value: "  "
20:00:48.419 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:00:48.419 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "  "
20:00:48.583 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
20:00:48.583 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
20:00:49.035 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:00:49.035 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
20:00:49.071 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:00:49.071 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
