20:01:19.995 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
20:01:21.013 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
20:01:21.013 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
20:01:21.599 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
20:01:21.599 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
20:01:21.617 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
20:01:21.617 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
20:01:21.642 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
20:01:21.642 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
20:01:21.659 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
20:01:21.660 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Title" is visible
20:01:21.679 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
20:01:21.679 | 💡 INFO     | INPUT          | Checking that input "Title" has value: ""
20:01:21.719 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
20:01:21.720 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Estimated time" is visible
20:01:21.738 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
20:01:21.739 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: ""
20:01:21.771 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
20:01:21.774 | 💡 INFO     | BASE_ELEMENT   | Checking that textarea "Description" is visible
20:01:21.806 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
20:01:21.806 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: ""
20:01:21.842 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
20:01:21.842 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Max score" is visible
20:01:21.862 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
20:01:21.862 | 💡 INFO     | INPUT          | Checking that input "Max score" has value: "0"
20:01:21.882 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
20:01:21.882 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Min score" is visible
20:01:21.906 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-min-score-input" at index "0"
20:01:21.907 | 💡 INFO     | INPUT          | Checking that input "Min score" has value: "0"
20:01:21.937 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-exercises-box-toolbar-title-text" at index "0"
20:01:21.937 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Exercises title" is visible
