20:00:46.353 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
20:00:47.537 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:00:47.537 | 💡 INFO     | INPUT          | Filling input "Email" with value: "  "
20:00:48.217 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
20:00:48.217 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "  "
20:00:48.352 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:00:48.352 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
20:00:48.483 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
20:00:48.483 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
20:00:48.520 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
20:00:48.520 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
20:00:49.107 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:00:49.107 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
20:00:49.129 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
20:00:49.129 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
