12:28:06.473 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
12:28:08.544 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
12:28:08.544 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
12:28:08.878 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
12:28:08.878 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
12:28:08.981 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
12:28:08.983 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
12:28:09.046 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
12:28:09.047 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
12:28:09.092 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
12:28:09.094 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Title" is visible
12:28:09.126 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
12:28:09.126 | 💡 INFO     | INPUT          | Checking that input "Title" has value: ""
12:28:09.162 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
12:28:09.162 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Estimated time" is visible
12:28:09.180 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
12:28:09.180 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: ""
12:28:09.199 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
12:28:09.200 | 💡 INFO     | BASE_ELEMENT   | Checking that textarea "Description" is visible
12:28:09.215 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
12:28:09.216 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: ""
12:28:09.229 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
12:28:09.229 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Max score" is visible
