12:27:49.260 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/registration
12:27:51.592 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-email-input" at index "0"
12:27:51.592 | 💡 INFO     | INPUT          | Filling input "Email" with value: "emailtest@gmail.com"
12:27:52.125 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-email-input" at index "0"
12:27:52.125 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "emailtest@gmail.com"
12:27:52.199 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-username-input" at index "0"
12:27:52.199 | 💡 INFO     | INPUT          | Filling input "Username" with value: "username"
12:27:52.321 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-username-input" at index "0"
12:27:52.321 | 💡 INFO     | INPUT          | Checking that input "Username" has value: "username"
12:27:52.355 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-password-input" at index "0"
12:27:52.356 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
12:27:52.423 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-form-password-input" at index "0"
12:27:52.426 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
12:27:52.454 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: registration-page-registration-button" at index "0"
12:27:52.455 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Registration"
12:27:53.125 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
12:27:53.127 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" is visible
12:27:53.524 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: dashboard-toolbar-title-text" at index "0"
12:27:53.524 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Dashboard title" has text: "Dashboard"
