21:01:20.760 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
21:01:24.506 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:01:24.506 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
21:01:24.774 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:01:24.774 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
21:01:24.825 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:01:24.825 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
21:01:24.946 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:01:24.946 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
21:01:24.986 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
21:01:24.986 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
21:01:25.227 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:01:25.227 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
21:01:25.246 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:01:25.246 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
