21:01:14.164 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
21:01:15.744 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:01:15.744 | 💡 INFO     | INPUT          | Filling input "Email" with value: "  "
21:01:16.120 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:01:16.120 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "  "
21:01:16.207 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:01:16.207 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
21:01:16.304 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:01:16.304 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
21:01:16.335 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
21:01:16.335 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
21:01:16.518 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:01:16.518 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
21:01:16.537 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:01:16.540 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
