21:01:14.137 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/auth/login
21:01:15.677 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:01:15.678 | 💡 INFO     | INPUT          | Filling input "Email" with value: "user.name@gmail.com"
21:01:16.091 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-email-input" at index "0"
21:01:16.091 | 💡 INFO     | INPUT          | Checking that input "Email" has value: "user.name@gmail.com"
21:01:16.113 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:01:16.113 | 💡 INFO     | INPUT          | Filling input "Password" with value: "password"
21:01:16.249 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-form-password-input" at index "0"
21:01:16.249 | 💡 INFO     | INPUT          | Checking that input "Password" has value: "password"
21:01:16.275 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-login-button" at index "0"
21:01:16.275 | 💡 INFO     | BASE_ELEMENT   | Clicking on button "Login"
21:01:16.473 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:01:16.473 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" is visible
21:01:16.489 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: login-page-wrong-email-or-password-alert" at index "0"
21:01:16.489 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Wrong email or password" has text: "Wrong email or password"
