21:02:06.305 | 💡 INFO     | BASE_PAGE      | Opening the: ./#/courses/create
21:02:08.013 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
21:02:08.014 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" is visible
21:02:08.351 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-title-text" at index "0"
21:02:08.351 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Create course title" has text: "Create course"
21:02:08.406 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:02:08.407 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Create course" is visible
21:02:08.442 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-toolbar-create-course-button" at index "0"
21:02:08.443 | 💡 INFO     | BUTTON         | Checking that button "Create course" is disabled
21:02:08.471 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-icon" at index "0"
21:02:08.471 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Image upload info icon" is visible
21:02:08.511 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-title-text" at index "0"
21:02:08.511 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info title" is visible
21:02:08.535 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-title-text" at index "0"
21:02:08.535 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info title" has text: "Tap on "Upload image" button to select file"
21:02:08.575 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-description-text" at index "0"
21:02:08.576 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info description" is visible
21:02:08.601 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-info-description-text" at index "0"
21:02:08.601 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Image upload info description" has text: "Recommended file size 540X300"
21:02:08.624 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-image-upload-widget-upload-button" at index "0"
21:02:08.624 | 💡 INFO     | BASE_ELEMENT   | Checking that button "Upload image" is visible
21:02:08.664 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-empty-view-icon" at index "0"
21:02:08.664 | 💡 INFO     | BASE_ELEMENT   | Checking that icon "Icon" is visible
21:02:08.683 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-empty-view-title-text" at index "0"
21:02:08.683 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" is visible
21:02:08.708 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-empty-view-title-text" at index "0"
21:02:08.709 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Title" has text: "No image selected"
21:02:08.742 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-empty-view-description-text" at index "0"
21:02:08.742 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" is visible
21:02:08.764 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-preview-empty-view-description-text" at index "0"
21:02:08.764 | 💡 INFO     | BASE_ELEMENT   | Checking that text "Description" has text: "Preview of selected image will be displayed here"
21:02:08.780 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:02:08.782 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Title" is visible
21:02:08.806 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-title-input" at index "0"
21:02:08.807 | 💡 INFO     | INPUT          | Checking that input "Title" has value: ""
21:02:08.828 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:02:08.828 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Estimated time" is visible
21:02:08.842 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-estimated-time-input" at index "0"
21:02:08.842 | 💡 INFO     | INPUT          | Checking that input "Estimated time" has value: ""
21:02:08.861 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:02:08.862 | 💡 INFO     | BASE_ELEMENT   | Checking that textarea "Description" is visible
21:02:08.881 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-description-input" at index "0"
21:02:08.881 | 💡 INFO     | TEXTAREA       | Checking that textarea "Description" has value: ""
21:02:08.895 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
21:02:08.895 | 💡 INFO     | BASE_ELEMENT   | Checking that input "Max score" is visible
21:02:08.910 | 🐛 DEBUG    | BASE_ELEMENT   | Getting locator with "data-testid: create-course-form-max-score-input" at index "0"
